departamento,mes,anio,periodo,marca,linea,tecnologia,unidades
quindio,octubre,2025,202510,Subaru,Forester 2.5I-L Cvt,Gasolina,1
quindio,octubre,2025,202510,Hyundai,New Grand I10,Gasolina,8
quindio,octubre,2025,202510,Kia,K3 Cross,Gasolina,5
quindio,octubre,2025,202510,Hyundai,Grand I10,Gasolina,5
quindio,octubre,2025,202510,Kia,Picanto Ekotaxi,Gasolina,2
quindio,octubre,2025,202510,Ford,Bronco Sport,Gasolina,1
quindio,octubre,2025,202510,Honda,Cr-V 1.5T 5Dr Ex-R Cvt,Gasolina,1
quindio,octubre,2025,202510,Honda,Hr-V Exl-A,Gasolina,1
quindio,octubre,2025,202510,Chevrolet,Captiva,Gasolina,3
quindio,octubre,2025,202510,Kia,Soluto,Gasolina,1
quindio,octubre,2025,202510,Kia,K3,Gasolina,4
quindio,octubre,2025,202510,Renault,Kwid,Gasolina,8
quindio,octubre,2025,202510,Chevrolet,Montana,Gasolina,1
quindio,octubre,2025,202510,Chevrolet,Tracker,Gasolina,4
quindio,octubre,2025,202510,Suzuki,Jimny,Gasolina,1
quindio,octubre,2025,202510,Kia,Sportage,Gasolina,2
quindio,octubre,2025,202510,Renault,Sandero,Gasolina,3
quindio,octubre,2025,202510,Renault,Logan,Gasolina,1
quindio,octubre,2025,202510,Chevrolet,Onix,Gasolina,11
quindio,octubre,2025,202510,Mazda,2 Sedan,Gasolina,3
quindio,octubre,2025,202510,Volkswagen,Polo Pa Highline,Gasolina,4
quindio,octubre,2025,202510,Volkswagen,Polo Pa Track,Gasolina,2
quindio,octubre,2025,202510,Nissan,Frontier,Gasolina,3
quindio,octubre,2025,202510,Suzuki,Jimny Mt,Gasolina,1
quindio,octubre,2025,202510,Suzuki,Jimny At,Gasolina,3
quindio,octubre,2025,202510,Hyundai,Kona,Gasolina,1
quindio,octubre,2025,202510,Hyundai,Venue,Gasolina,3
quindio,octubre,2025,202510,Hyundai,Hb20,Gasolina,2
quindio,octubre,2025,202510,Nissan,Sentra,Gasolina,1
quindio,octubre,2025,202510,Volkswagen,Tera High Black Edition,Gasolina,1
quindio,octubre,2025,202510,Nissan,Versa,Gasolina,1
quindio,octubre,2025,202510,Volkswagen,Taos Highline,Gasolina,1
quindio,octubre,2025,202510,Volkswagen,Taos Comfortline Select,Gasolina,1
quindio,octubre,2025,202510,Toyota,Yaris,Gasolina,2
quindio,octubre,2025,202510,Volkswagen,Nivus Pa Highline,Gasolina,2
quindio,octubre,2025,202510,Chevrolet,N400,Gasolina,1
quindio,octubre,2025,202510,Volkswagen,Polo Pa Comfortline,Gasolina,1
quindio,octubre,2025,202510,Volkswagen,Virtus Comfortline Select,Gasolina,1
quindio,octubre,2025,202510,Renault,Kardian,Gasolina,6
quindio,octubre,2025,202510,Bmw,X3 20 Xdrive,Hibrido Enchufable,1
quindio,octubre,2025,202510,Toyota,Corolla Cross,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Nissan,X-Trail T33,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Byd,Byd Song Plus Dm-I,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Kia,Stonic,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Subaru,Forester Touring S-Hev,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Chery,Tiggo 4 Hev,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Mazda,Cx-30,Hibrido No Enchufable,12
quindio,octubre,2025,202510,Hyundai,Tucson Hibrida,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Toyota,Corolla,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Kia,Niro,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Renault,Koleos E-Tech,Hibrido No Enchufable,1
quindio,octubre,2025,202510,Renault,Arkana,Hibrido No Enchufable,4
risaralda,octubre,2025,202510,Dongfeng,Eq1043D6Cdb,Diesel,5
risaralda,octubre,2025,202510,Ford,Ranger,Diesel,11
risaralda,octubre,2025,202510,Foton,Bj1045Vdjba-F3,Diesel,4
risaralda,octubre,2025,202510,Jac,Hfc1048S,Diesel,2
risaralda,octubre,2025,202510,Foton,Bj3319Dnpkc-6F,Diesel,1
risaralda,octubre,2025,202510,Chevrolet,Frr,Diesel,1
risaralda,octubre,2025,202510,International,Hv613 Sba 6X4,Diesel,4
risaralda,octubre,2025,202510,Isuzu,Pick Up,Diesel,1
risaralda,octubre,2025,202510,Foton,Bj1128Vejed-F3,Diesel,4
risaralda,octubre,2025,202510,Hyundai,Staria,Diesel,1
risaralda,octubre,2025,202510,Chevrolet,Nqr,Diesel,1
risaralda,octubre,2025,202510,Jmc,Jx1044Tc6,Diesel,3
risaralda,octubre,2025,202510,Chevrolet,Colorado,Diesel,2
risaralda,octubre,2025,202510,Volvo,B460R,Diesel,1
risaralda,octubre,2025,202510,Nissan,Frontier,Diesel,2
risaralda,octubre,2025,202510,Toyota,Land Cruiser Prado,Diesel,6
risaralda,octubre,2025,202510,Jmc,Jx1035Ts6,Diesel,2
risaralda,octubre,2025,202510,Chevrolet,Fvr,Diesel,1
risaralda,octubre,2025,202510,Chevrolet,Nkr,Diesel,1
risaralda,octubre,2025,202510,Toyota,Hilux,Diesel,5
risaralda,octubre,2025,202510,Chevrolet,Nhr,Diesel,6
risaralda,octubre,2025,202510,Toyota,Fortuner,Diesel,6
risaralda,octubre,2025,202510,Dongfeng,Eq1045D6Cdb,Diesel,1
risaralda,octubre,2025,202510,Foton,Bj1045V9Jb4-F1,Diesel,2
risaralda,octubre,2025,202510,Dongfeng,Eq1100G8Cd5,Diesel,1
risaralda,octubre,2025,202510,Jac,Hfc1036S,Diesel,2
risaralda,octubre,2025,202510,Faw,Ca1100P40K2L2E6L,Diesel,1
risaralda,octubre,2025,202510,Chevrolet,Nrr,Diesel,1
risaralda,octubre,2025,202510,Jmc,Jx1044Tsc6,Diesel,1
risaralda,octubre,2025,202510,Faw,Ca1050P40K50L3E6L,Diesel,1
risaralda,octubre,2025,202510,Byd,Yuan Plus Ev,Eléctrico,1
risaralda,octubre,2025,202510,Chevrolet,Spark,Eléctrico,1
risaralda,octubre,2025,202510,Byd,Byd Song Plus Ev,Eléctrico,1
risaralda,octubre,2025,202510,Chery,Icar 03,Eléctrico,2
risaralda,octubre,2025,202510,Byd,Byd Yuan Up,Eléctrico,10
risaralda,octubre,2025,202510,Kia,Ev5,Eléctrico,1
risaralda,octubre,2025,202510,Faw,Bestune Xiaoma,Eléctrico,1
risaralda,octubre,2025,202510,Changan,S07,Eléctrico,1
risaralda,octubre,2025,202510,Volvo,Ex30,Eléctrico,2
risaralda,octubre,2025,202510,Deepal,S05,Eléctrico,2
risaralda,octubre,2025,202510,Byd,Byd Seagull,Eléctrico,3
risaralda,octubre,2025,202510,Bmw,I4 Edrive40,Eléctrico,1
risaralda,octubre,2025,202510,Tg,Tg Sport Linlang,Eléctrico,1
risaralda,octubre,2025,202510,Renault,Kwid E Tech,Eléctrico,1
risaralda,octubre,2025,202510,Opel,Rocks-E,Eléctrico,2
risaralda,octubre,2025,202510,Nissan,Kicks,Gasolina,19
risaralda,octubre,2025,202510,Citroen,Basalt,Gasolina,2
risaralda,octubre,2025,202510,Citroen,C3,Gasolina,9
risaralda,octubre,2025,202510,Ford,Bronco,Gasolina,1
risaralda,octubre,2025,202510,Ford,Bronco Sport,Gasolina,1
risaralda,octubre,2025,202510,Kia,K3 Cross,Gasolina,16
risaralda,octubre,2025,202510,Ford,Bronco Sport Outer Banks,Gasolina,2
risaralda,octubre,2025,202510,Suzuki,Jimny Mt,Gasolina,3
risaralda,octubre,2025,202510,Citroen,C3 Aircross,Gasolina,3
risaralda,octubre,2025,202510,Chevrolet,Captiva,Gasolina,3
risaralda,octubre,2025,202510,Chevrolet,Tracker,Gasolina,7
risaralda,octubre,2025,202510,Suzuki,Jimny At,Gasolina,3
risaralda,octubre,2025,202510,Renault,Koleos,Gasolina,1
risaralda,octubre,2025,202510,Mazda,Cx-30,Gasolina,10
risaralda,octubre,2025,202510,Volkswagen,Virtus Comfortline Select,Gasolina,1
risaralda,octubre,2025,202510,Volkswagen,Polo Pa Track,Gasolina,3
risaralda,octubre,2025,202510,Volkswagen,Polo Pa Comfortline,Gasolina,3
risaralda,octubre,2025,202510,Mazda,2 Sedan,Gasolina,5
risaralda,octubre,2025,202510,Hyundai,Tucson,Gasolina,4
risaralda,octubre,2025,202510,Kia,Sonet,Gasolina,13
risaralda,octubre,2025,202510,Mazda,2 Hatchback,Gasolina,13
risaralda,octubre,2025,202510,Suzuki,Baleno At,Gasolina,1
risaralda,octubre,2025,202510,Hyundai,Venue,Gasolina,3
risaralda,octubre,2025,202510,Chevrolet,Onix,Gasolina,10
risaralda,octubre,2025,202510,Volkswagen,Tera High Black Edition,Gasolina,1
risaralda,octubre,2025,202510,Volkswagen,Taos Highline,Gasolina,1
risaralda,octubre,2025,202510,Renault,Stepway,Gasolina,13
risaralda,octubre,2025,202510,Volkswagen,Nivus Pa Black Edition,Gasolina,1
risaralda,octubre,2025,202510,Toyota,Land Cruiser Prado,Gasolina,1
risaralda,octubre,2025,202510,Volkswagen,Tiguan Nf Life,Gasolina,1
risaralda,octubre,2025,202510,Mg,Mg Zs 1.5L Mt Std Plus,Gasolina,1
risaralda,octubre,2025,202510,Volkswagen,Taos Comfortline Select,Gasolina,1
risaralda,octubre,2025,202510,Kia,Picanto,Gasolina,36
risaralda,octubre,2025,202510,Kia,K3,Gasolina,8
risaralda,octubre,2025,202510,Kia,K4,Gasolina,1
risaralda,octubre,2025,202510,Kia,Picanto Ekotaxi,Gasolina,5
risaralda,octubre,2025,202510,Renault,Kwid,Gasolina,15
risaralda,octubre,2025,202510,Renault,Sandero,Gasolina,7
risaralda,octubre,2025,202510,Renault,Logan,Gasolina,5
risaralda,octubre,2025,202510,Volkswagen,T-Cross Pa Trendline,Gasolina,2
risaralda,octubre,2025,202510,Renault,Kangoo,Gasolina,1
risaralda,octubre,2025,202510,Audi,Q2,Gasolina,2
risaralda,octubre,2025,202510,Volkswagen,Nivus Pa Highline,Gasolina,2
risaralda,octubre,2025,202510,Renault,Kardian,Gasolina,15
risaralda,octubre,2025,202510,Kia,Sephia,Gasolina,1
risaralda,octubre,2025,202510,Dfsk,Eq6450Pf1 1.5,Gasolina,2
risaralda,octubre,2025,202510,Hyundai,Kona,Gasolina,1
risaralda,octubre,2025,202510,Renault,Duster,Gasolina,11
risaralda,octubre,2025,202510,Kyc,V7,Gasolina,1
risaralda,octubre,2025,202510,Volkswagen,Tera High At,Gasolina,2
risaralda,octubre,2025,202510,Nissan,Urvan,Gasolina,1
risaralda,octubre,2025,202510,Toyota,Yaris,Gasolina,1
risaralda,octubre,2025,202510,Dfsk,Eq5025Xxyf 1.5,Gasolina,1
risaralda,octubre,2025,202510,Honda,Cr-V 1.5T 5Dr Ex-R Cvt,Gasolina,1
risaralda,octubre,2025,202510,Volkswagen,Tera Trend Mt,Gasolina,2
risaralda,octubre,2025,202510,Hyundai,Hb20,Gasolina,3
risaralda,octubre,2025,202510,Hyundai,Hb20S,Gasolina,1
risaralda,octubre,2025,202510,Honda,Hr-V Lx-A,Gasolina,1
risaralda,octubre,2025,202510,Ford,Mustang,Gasolina,1
risaralda,octubre,2025,202510,Honda,Hr-V Exl-A,Gasolina,3
risaralda,octubre,2025,202510,Volkswagen,T-Cross Pa Comfortline,Gasolina,4
risaralda,octubre,2025,202510,Volkswagen,Tera Comfort At,Gasolina,6
risaralda,octubre,2025,202510,Hyundai,New Grand I10,Gasolina,2
risaralda,octubre,2025,202510,Hyundai,Grand I10,Gasolina,3
risaralda,octubre,2025,202510,Bmw,X2 M35I Xdrive,Gasolina,1
risaralda,octubre,2025,202510,Kia,Seltos,Gasolina,4
risaralda,octubre,2025,202510,Bmw,X4 Xdrive30I,Gasolina,1
risaralda,octubre,2025,202510,Peugeot,2008,Gasolina,1
risaralda,octubre,2025,202510,Mazda,Cx-50,Gasolina,1
risaralda,octubre,2025,202510,Peugeot,3008,Gasolina,2
risaralda,octubre,2025,202510,Renault,Duster Oroch,Gasolina,3
risaralda,octubre,2025,202510,Chevrolet,Montana,Gasolina,1
risaralda,octubre,2025,202510,Nissan,Qashqai,Gasolina,1
risaralda,octubre,2025,202510,Nissan,Pathfinder,Gasolina,2
risaralda,octubre,2025,202510,Dongfeng,Df-216Dc,Gasolina,2
risaralda,octubre,2025,202510,Subaru,Crosstrek 2.0I-L Es Cvt (Sport),Gasolina,1
risaralda,octubre,2025,202510,Mazda,Cx-5,Gasolina,4
risaralda,octubre,2025,202510,Nissan,Frontier,Gasolina,3
risaralda,octubre,2025,202510,Subaru,Outback 2.5I Field,Gasolina,1
risaralda,octubre,2025,202510,Subaru,Forester 2.5I-L Cvt,Gasolina,3
risaralda,octubre,2025,202510,Nissan,Kicks P16,Gasolina,7
risaralda,octubre,2025,202510,Deepal,S05,Hibrido Enchufable,2
risaralda,octubre,2025,202510,Subaru,Forester Touring S-Hev,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Chery,Tiggo 4 Hev,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Mazda,Cx-90,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Toyota,Corolla,Hibrido No Enchufable,2
risaralda,octubre,2025,202510,Hyundai,Tucson Hibrida,Hibrido No Enchufable,3
risaralda,octubre,2025,202510,Hyundai,Kona Hibrida,Hibrido No Enchufable,7
risaralda,octubre,2025,202510,Suzuki,New Scross,Hibrido No Enchufable,5
risaralda,octubre,2025,202510,Mazda,3,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Suzuki,Grand Vitara Hybrid,Hibrido No Enchufable,4
risaralda,octubre,2025,202510,Mazda,Cx-30,Hibrido No Enchufable,21
risaralda,octubre,2025,202510,Renault,Duster E-Tech,Hibrido No Enchufable,5
risaralda,octubre,2025,202510,Suzuki,Dzire,Hibrido No Enchufable,2
risaralda,octubre,2025,202510,Suzuki,Swift,Hibrido No Enchufable,11
risaralda,octubre,2025,202510,Suzuki,Fronx,Hibrido No Enchufable,7
risaralda,octubre,2025,202510,Kia,Sportage,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Audi,Q5 Sportback,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Kia,Niro,Hibrido No Enchufable,2
risaralda,octubre,2025,202510,Jeep,Avenger,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Bmw,X2 Xdrive20D,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Toyota,Yaris Cross,Hibrido No Enchufable,2
risaralda,octubre,2025,202510,Foton,Bj1037V2Mav-8S,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Foton,Bj1037V2Mav-8G,Hibrido No Enchufable,3
risaralda,octubre,2025,202510,Peugeot,2008,Hibrido No Enchufable,5
risaralda,octubre,2025,202510,Subaru,Crosstrek 2.0I-L Es Cvt,Hibrido No Enchufable,1
risaralda,octubre,2025,202510,Nissan,X-Trail T33,Hibrido No Enchufable,7
risaralda,octubre,2025,202510,Toyota,Corolla Cross,Hibrido No Enchufable,5
risaralda,octubre,2025,202510,Renault,Koleos E-Tech,Hibrido No Enchufable,6
risaralda,octubre,2025,202510,Renault,Arkana,Hibrido No Enchufable,13
san andres,octubre,2025,202510,Chevrolet,Nkr,Diesel,1
san andres,octubre,2025,202510,Foton,Bj1126Vgjfd-F2,Diesel,1
san andres,octubre,2025,202510,Nissan,Kicks P16,Gasolina,1
san andres,octubre,2025,202510,Chevrolet,Montana,Gasolina,1
san andres,octubre,2025,202510,Dfsk,Eq6450Pf1 1.5,Gasolina,1
san andres,octubre,2025,202510,Ford,F-150,Gasolina,1
san andres,octubre,2025,202510,Mg,Mg One 1.5T Cvt Std,Gasolina,1
san andres,octubre,2025,202510,Mazda,Cx-5,Gasolina,1
san andres,octubre,2025,202510,Renault,Kardian,Gasolina,1
santander,octubre,2025,202510,Toyota,Hilux,Diesel,13
santander,octubre,2025,202510,Jac,Hfc1042Knd Evi,Diesel,1
santander,octubre,2025,202510,Jmc,Jx1054Tsgb26,Diesel,3
santander,octubre,2025,202510,Forland,Bj1061Vdjba-01,Diesel,2
santander,octubre,2025,202510,Foton,Bj1078Vejea-F3,Diesel,1
santander,octubre,2025,202510,Jac,Hfc1120Kn Evi,Diesel,2
santander,octubre,2025,202510,Fuso,Fiv1Pkx2Lnqa,Diesel,3
santander,octubre,2025,202510,Scania,K410 B4X2,Diesel,6
santander,octubre,2025,202510,Isuzu,Pick Up,Diesel,1
santander,octubre,2025,202510,Chevrolet,Ms,Diesel,1
santander,octubre,2025,202510,Chevrolet,Fvr,Diesel,3
santander,octubre,2025,202510,Volvo,B460R,Diesel,2
santander,octubre,2025,202510,Kenworth,T880,Diesel,5
santander,octubre,2025,202510,Chevrolet,Nqr,Diesel,1
santander,octubre,2025,202510,Foton,Bj1128Vejed-F3,Diesel,20
santander,octubre,2025,202510,Dongfeng,Eq1100G8Cd5,Diesel,2
santander,octubre,2025,202510,Jmc,Jx1079Tk26,Diesel,1
santander,octubre,2025,202510,Mitsubishi Fuso,Fav1Ph2Lnqa,Diesel,1
santander,octubre,2025,202510,Foton,Bj1045Vdjba-F3,Diesel,9
santander,octubre,2025,202510,Jac,Hfc1048Kn Evi,Diesel,2
santander,octubre,2025,202510,Toyota,Land Cruiser Prado,Diesel,15
santander,octubre,2025,202510,Nissan,Frontier,Diesel,12
santander,octubre,2025,202510,Jac,Hfc1036Kn,Diesel,1
santander,octubre,2025,202510,Dongfeng,Eq1081Sj8Cdc,Diesel,1
santander,octubre,2025,202510,Chevrolet,Nkr,Diesel,5
santander,octubre,2025,202510,Forland,Bj1051Vcjb5-01,Diesel,4
santander,octubre,2025,202510,Mercedes Benz,Sprinter 515 Cdi,Diesel,4
santander,octubre,2025,202510,Chevrolet,Nlr,Diesel,14
santander,octubre,2025,202510,Toyota,Fortuner,Diesel,12
santander,octubre,2025,202510,Jac,Hfc1036Kn Evi,Diesel,5
santander,octubre,2025,202510,Foton,Bj2037Y3M Av-6D,Diesel,2
santander,octubre,2025,202510,Foton,Bj4259Smfkb-1A,Diesel,2
santander,octubre,2025,202510,Chevrolet,Nhr,Diesel,6
santander,octubre,2025,202510,Scania,K450C,Diesel,1
santander,octubre,2025,202510,Jmc,Jx1059Tgc26,Diesel,2
santander,octubre,2025,202510,Foton,Bj1045V9Jb4-F1,Diesel,3
santander,octubre,2025,202510,Chevrolet,Fvz,Diesel,1
santander,octubre,2025,202510,Jac,Hfc1042Kn Evi,Diesel,2
santander,octubre,2025,202510,Sinotruk,Nhs-Zz1048F2814F1,Diesel,10
santander,octubre,2025,202510,Forland,Bj1091Vfjda-01,Diesel,3
santander,octubre,2025,202510,Foton,Bj1186Vlphn-2A,Diesel,2
santander,octubre,2025,202510,Foton,Bj1065Vdjda-F2,Diesel,2
santander,octubre,2025,202510,International,Lt625 6X4,Diesel,1
santander,octubre,2025,202510,Chevrolet,Nrr,Diesel,2
santander,octubre,2025,202510,Ford,Ranger,Diesel,10
santander,octubre,2025,202510,Foton,Bj1037V3Kav-1A,Diesel,6
santander,octubre,2025,202510,Chevrolet,Colorado,Diesel,3
santander,octubre,2025,202510,Foton,Bj2037Y3Mav-8S,Diesel,1
santander,octubre,2025,202510,Toyota,Hilux Br,Diesel,1
santander,octubre,2025,202510,Jmc,Jx1044Tc6,Diesel,7
santander,octubre,2025,202510,Toyota,Land Cruiser 300,Diesel,1
santander,octubre,2025,202510,Jmc,Jx1044Tsc6,Diesel,3
santander,octubre,2025,202510,Citroen,Berlingo,Diesel,1
santander,octubre,2025,202510,Kia,Tasman,Diesel,3
santander,octubre,2025,202510,Chevrolet,Frr,Diesel,6
santander,octubre,2025,202510,Shacman,X5000,Diesel,1
santander,octubre,2025,202510,Chevrolet,Npr,Diesel,9
santander,octubre,2025,202510,Mitsubishi,L200,Diesel,5
santander,octubre,2025,202510,Mercedes Benz,O500Rs,Diesel,1
santander,octubre,2025,202510,Kia,Ev5,Eléctrico,2
santander,octubre,2025,202510,Kia,Ev3,Eléctrico,2
santander,octubre,2025,202510,Zeekr,Zeekr X,Eléctrico,2
santander,octubre,2025,202510,Chevrolet,Spark,Eléctrico,2
santander,octubre,2025,202510,Byd,Byd Seagull,Eléctrico,6
santander,octubre,2025,202510,Chevrolet,Equinox,Eléctrico,1
santander,octubre,2025,202510,Zeekr,Zeekr 001,Eléctrico,2
santander,octubre,2025,202510,Gac,Hyptec Ht,Eléctrico,1
santander,octubre,2025,202510,Bmw,Ix2 Xdrive30,Eléctrico,1
santander,octubre,2025,202510,Byd,Byd Song Plus Ev,Eléctrico,1
santander,octubre,2025,202510,Chery,Icar 03,Eléctrico,2
santander,octubre,2025,202510,Faw,Bestune Xiaoma,Eléctrico,2
santander,octubre,2025,202510,Gac,Aion Es,Eléctrico,1
santander,octubre,2025,202510,Byd,Byd Yuan Up,Eléctrico,19
santander,octubre,2025,202510,Jac,E10X-Hfc7000Wev10,Eléctrico,1
santander,octubre,2025,202510,Jac,E30X - Hfc7002Ewev1,Eléctrico,1
santander,octubre,2025,202510,Byd,Byd Sealion,Eléctrico,4
santander,octubre,2025,202510,Mini,Cooper Se,Eléctrico,1
santander,octubre,2025,202510,Byd,Yuan Plus Ev,Eléctrico,3
santander,octubre,2025,202510,Ford,Explorer,Gasolina,1
santander,octubre,2025,202510,Nissan,Versa,Gasolina,5
santander,octubre,2025,202510,Suzuki,Jimny Mt,Gasolina,2
santander,octubre,2025,202510,Ford,Bronco Sport Badlands,Gasolina,1
santander,octubre,2025,202510,Dfsk,Eq6400Lf18,Gasolina,2
santander,octubre,2025,202510,Volkswagen,Polo Pa Highline,Gasolina,2
santander,octubre,2025,202510,Ford,Bronco Sport,Gasolina,4
santander,octubre,2025,202510,Chevrolet,Spin,Gasolina,1
santander,octubre,2025,202510,Mazda,2 Sedan,Gasolina,2
santander,octubre,2025,202510,Suzuki,Jimny At,Gasolina,6
santander,octubre,2025,202510,Kia,K3 Cross,Gasolina,35
santander,octubre,2025,202510,Nissan,Frontier,Gasolina,1
santander,octubre,2025,202510,Chevrolet,Joy,Gasolina,1
santander,octubre,2025,202510,Chevrolet,Captiva,Gasolina,4
santander,octubre,2025,202510,Chevrolet,Tracker,Gasolina,9
santander,octubre,2025,202510,Renault,Sandero,Gasolina,13
santander,octubre,2025,202510,Renault,Logan,Gasolina,24
santander,octubre,2025,202510,Kia,K4,Gasolina,1
santander,octubre,2025,202510,Kia,Soluto,Gasolina,3
santander,octubre,2025,202510,Kia,K3,Gasolina,22
santander,octubre,2025,202510,Hyundai,Tucson,Gasolina,4
santander,octubre,2025,202510,Renault,Kangoo,Gasolina,3
santander,octubre,2025,202510,Renault,Stepway,Gasolina,21
santander,octubre,2025,202510,Renault,Kardian,Gasolina,36
santander,octubre,2025,202510,Renault,Kwid,Gasolina,8
santander,octubre,2025,202510,Chevrolet,Onix,Gasolina,24
santander,octubre,2025,202510,Kia,Picanto,Gasolina,74
santander,octubre,2025,202510,Hyundai,Venue,Gasolina,4
santander,octubre,2025,202510,Hyundai,Kona,Gasolina,4
santander,octubre,2025,202510,Mazda,2 Hatchback,Gasolina,18
santander,octubre,2025,202510,Fiat,Pulse,Gasolina,3
santander,octubre,2025,202510,Jac,S3 (Hfc7161Mv),Gasolina,1
santander,octubre,2025,202510,Renault,Koleos,Gasolina,3
santander,octubre,2025,202510,Chevrolet,Montana,Gasolina,5
santander,octubre,2025,202510,Volkswagen,Polo Pa Track,Gasolina,3
santander,octubre,2025,202510,Volkswagen,Polo Pa Comfortline,Gasolina,2
santander,octubre,2025,202510,Toyota,Yaris,Gasolina,3
santander,octubre,2025,202510,Toyota,Corolla,Gasolina,1
santander,octubre,2025,202510,Mitsubishi,Outlander 2.5,Gasolina,1
santander,octubre,2025,202510,Mitsubishi,Outlander Sport,Gasolina,1
santander,octubre,2025,202510,Volkswagen,Nivus Pa Black Edition,Gasolina,1
santander,octubre,2025,202510,Jetour,X70 Limited 2G,Gasolina,1
santander,octubre,2025,202510,Kia,Picanto Ekotaxi,Gasolina,2
santander,octubre,2025,202510,Volkswagen,Saveiro Cabina Sencilla,Gasolina,1
santander,octubre,2025,202510,Volkswagen,Tera High Black Edition,Gasolina,1
santander,octubre,2025,202510,Nissan,Sentra,Gasolina,1
santander,octubre,2025,202510,Hyundai,Hb20S,Gasolina,3
santander,octubre,2025,202510,Volkswagen,Tera Comfort Mt,Gasolina,1
santander,octubre,2025,202510,Hyundai,New Grand I10,Gasolina,11
santander,octubre,2025,202510,Toyota,Fortuner,Gasolina,1
santander,octubre,2025,202510,Hyundai,Grand I10,Gasolina,7
santander,octubre,2025,202510,Renault,Duster Oroch,Gasolina,14
santander,octubre,2025,202510,Volkswagen,Nivus Pa Comfortline,Gasolina,1
santander,octubre,2025,202510,Audi,Q3,Gasolina,1
santander,octubre,2025,202510,Audi,Q2,Gasolina,2
santander,octubre,2025,202510,Volkswagen,Taos Comfortline Select,Gasolina,2
santander,octubre,2025,202510,Jeep,Compass,Gasolina,1
santander,octubre,2025,202510,Dfsk,Eq6450Pf1 1.5,Gasolina,5
santander,octubre,2025,202510,Karry,Yori Kq51,Gasolina,1
santander,octubre,2025,202510,Volkswagen,Tiguan Nf Life,Gasolina,3
santander,octubre,2025,202510,Karry,Sqr5023Xxyk06,Gasolina,1
santander,octubre,2025,202510,Dfsk,Eq5025Xxyf 1.5,Gasolina,1
santander,octubre,2025,202510,Volkswagen,T-Cross Pa Comfortline,Gasolina,4
santander,octubre,2025,202510,Honda,Hr-V Exl-A,Gasolina,7
santander,octubre,2025,202510,Volkswagen,Tera Comfort At,Gasolina,5
santander,octubre,2025,202510,Volkswagen,Tera High At,Gasolina,9
santander,octubre,2025,202510,Bmw,X2 M35I Xdrive,Gasolina,2
santander,octubre,2025,202510,Volkswagen,T-Cross Pa Trendline,Gasolina,9
santander,octubre,2025,202510,Kia,Sportage,Gasolina,3
santander,octubre,2025,202510,Mazda,Cx-5,Gasolina,2
santander,octubre,2025,202510,Peugeot,3008,Gasolina,4
santander,octubre,2025,202510,Nissan,Qashqai,Gasolina,5
santander,octubre,2025,202510,Kia,Seltos,Gasolina,9
santander,octubre,2025,202510,Subaru,Crosstrek 2.0I-L Cvt,Gasolina,1
santander,octubre,2025,202510,Foton,Bj1030V4Jv2-Bh,Gasolina,1
santander,octubre,2025,202510,Subaru,Forester 2.5 Es Be,Gasolina,1
santander,octubre,2025,202510,Nissan,Kicks P16,Gasolina,14
santander,octubre,2025,202510,Subaru,Crosstrek 2.0I-L Es Cvt (Sport),Gasolina,1
santander,octubre,2025,202510,Subaru,Forester 2.5I-L Cvt,Gasolina,2
santander,octubre,2025,202510,Nissan,Kicks,Gasolina,17
santander,octubre,2025,202510,Mazda,Cx-50,Gasolina,5
santander,octubre,2025,202510,Audi,A3 Sportback,Gasolina,1
santander,octubre,2025,202510,Seat,Ibiza Xm,Gasolina,1
santander,octubre,2025,202510,Ford,Mustang,Gasolina,1
santander,octubre,2025,202510,Honda,City Exl-C Cvt,Gasolina,2
santander,octubre,2025,202510,Renault,Duster,Gasolina,35
santander,octubre,2025,202510,Mazda,Cx-30,Gasolina,12
santander,octubre,2025,202510,Citroen,Basalt,Gasolina,1
santander,octubre,2025,202510,Kia,Sonet,Gasolina,27
santander,octubre,2025,202510,Bmw,M240I Xdrive Coupe,Gasolina,1
santander,octubre,2025,202510,Mini,John Cooper Works,Gasolina,1
santander,octubre,2025,202510,Citroen,C3,Gasolina,2
santander,octubre,2025,202510,Hyundai,Hb20,Gasolina,2
santander,octubre,2025,202510,Citroen,C3 Aircross,Gasolina,6
santander,octubre,2025,202510,Dongfeng,Eq5033Xxyq305M6,Gnv,2
